chr	start	stop	centre
chr7	82954435	82954620	82954527.5
chr15	96241108	96241249	96241178.5
chr14	10881750	10882268	10882009.0
chr14	100578543	100578960	100578751.5
chr1	125623858	125624337	125624097.5
chr8	28253051	28253469	28253260.0
chr15	98728045	98728227	98728136.0
chr3	125032751	125033621	125033186.0
chr9	47985017	47985128	47985072.5
chr5	102254391	102254932	102254661.5
chr1	74083633	74083852	74083742.5
chr3	126886960	126887228	126887094.0
chr5	54979937	54980158	54980047.5
chr1	33661293	33661475	33661384.0
chr1	39486998	39487602	39487300.0
chr18	20883819	20884279	20884049.0
chr8	47270832	47270982	47270907.0
chrX	71069131	71070680	71069905.5
chr9	53109877	53110466	53110171.5
chr9	99143425	99144369	99143897.0
chr7	143852191	143852400	143852295.5
chr14	100031368	100032071	100031719.5
chrX	103119542	103120599	103120070.5
chr9	92845043	92845186	92845114.5
chr1	163233291	163233432	163233361.5
chrX	149086283	149086518	149086400.5
chr2	33316795	33316968	33316881.5
chr1	148579732	148579907	148579819.5
chr9	102527833	102529209	102528521.0
chr2	160698074	160699207	160698640.5
chr3	135303893	135304312	135304102.5
chr7	98130612	98131028	98130820.0
chr3	22749517	22749651	22749584.0
chr15	96172632	96172858	96172745.0
chr9	121828331	121828587	121828459.0
chr5	21508314	21508535	21508424.5
chr8	74424227	74424941	74424584.0
chr17	54761232	54761353	54761292.5
chr2	147190625	147191994	147191309.5
chrX	56820934	56821301	56821117.5
chr19	3205303	3205423	3205363.0
chr19	27674511	27674636	27674573.5
chr5	37976396	37976494	37976445.0
chr7	52814155	52814782	52814468.5
chr9	26934265	26934389	26934327.0
chr1	187017583	187017744	187017663.5
chr1	164662304	164662431	164662367.5
chrX	74588995	74589109	74589052.0
chr2	158089363	158089539	158089451.0
chr9	108480609	108481760	108481184.5
chr4	94674940	94675154	94675047.0
chr8	64439886	64440057	64439971.5
chr6	125522928	125523244	125523086.0
chr5	91069160	91069906	91069533.0
chr15	26482887	26483017	26482952.0
chr18	90677857	90678014	90677935.5
chr9	87509770	87509922	87509846.0
chr16	72700388	72701040	72700714.0
chr3	89573584	89573794	89573689.0
chr16	20946598	20946761	20946679.5
chr15	85446028	85446343	85446185.5
chr5	112060399	112060863	112060631.0
chr13	81842099	81842789	81842444.0
chr8	49833889	49834167	49834028.0
chr19	53336624	53336867	53336745.5
chr9	40010322	40010457	40010389.5
chr1	104211179	104211611	104211395.0
chr1	196071093	196071492	196071292.5
chr3	66782457	66783120	66782788.5
chr8	79202719	79202829	79202774.0
chr6	142404027	142404644	142404335.5
chr17	37164426	37164883	37164654.5
chr6	84083015	84083274	84083144.5
chr17	51250597	51250776	51250686.5
chr19	18756756	18756860	18756808.0
chr8	47669677	47670062	47669869.5
chr7	65475598	65475763	65475680.5
chr1	196226493	196226628	196226560.5
chr14	76177186	76177695	76177440.5
chr15	75921974	75922327	75922150.5
chr6	88910023	88910216	88910119.5
chr6	73056331	73056715	73056523.0
chr7	59019573	59019980	59019776.5
chr16	87250242	87250485	87250363.5
chr1	155300176	155300951	155300563.5
chr7	123406818	123407247	123407032.5
chr1	154679361	154679892	154679626.5
chr10	57197070	57197537	57197303.5
chr1	74708180	74708766	74708473.0
chr16	59516851	59517105	59516978.0
chr3	151872392	151874323	151873357.5
chr15	5065218	5065432	5065325.0
chr1	183970725	183971028	183970876.5
chr3	121281492	121282035	121281763.5
chr19	3429334	3429545	3429439.5
chr2	69358453	69358630	69358541.5
chr12	29975567	29976286	29975926.5
chr13	108222072	108222831	108222451.5
chrX	62255715	62255814	62255764.5
chr6	142114586	142114818	142114702.0
chr9	81109268	81109663	81109465.5
chr14	31342185	31342472	31342328.5
chr7	91557567	91559123	91558345.0
chr7	146049540	146049775	146049657.5
chr9	44929956	44930194	44930075.0
chr17	63932258	63932745	63932501.5
chr3	145238808	145239756	145239282.0
chr14	98106345	98107365	98106855.0
chr2	153272000	153272158	153272079.0
chr19	41596781	41597023	41596902.0
chrX	149884344	149884678	149884511.0
chr5	77793740	77794194	77793967.0
chr15	9130154	9130396	9130275.0
chr9	21698910	21699115	21699012.5
chr1	61158570	61158747	61158658.5
chr15	29251265	29251368	29251316.5
chr8	85950911	85951250	85951080.5
chr9	14086253	14086420	14086336.5
chrX	110905949	110906175	110906062.0
chr16	70028784	70029215	70028999.5
chr7	75274859	75275121	75274990.0
chr15	79101617	79101761	79101689.0
chr2	104940778	104941031	104940904.5
chr7	131864151	131864847	131864499.0
chr5	113704948	113705186	113705067.0
chr2	177015187	177015556	177015371.5
chr18	43506646	43506862	43506754.0
chr1	59667875	59668042	59667958.5
chr8	34943833	34944069	34943951.0
chr5	119974208	119974461	119974334.5
chr8	77893009	77893133	77893071.0
chr8	107688272	107688453	107688362.5
chr9	4020063	4020592	4020327.5
chr11	79517712	79518478	79518095.0
chr11	17365002	17365140	17365071.0
chr9	36778320	36778499	36778409.5
chr3	49857558	49857674	49857616.0
chr3	121512545	121513446	121512995.5
chr5	143888637	143889068	143888852.5
chr9	64585077	64585717	64585397.0
chr14	97193639	97194794	97194216.5
chrX	39752664	39752910	39752787.0
chr8	78401284	78401494	78401389.0
chrX	99674396	99674569	99674482.5
chr5	151944913	151945129	151945021.0
chr15	100062122	100062359	100062240.5
chr2	168926912	168927318	168927115.0
chr4	128735109	128735701	128735405.0
chr2	157073888	157074234	157074061.0
chr7	19780154	19780304	19780229.0
chrX	108958706	108958918	108958812.0
chr11	102438529	102438753	102438641.0
chr2	118088944	118089147	118089045.5
chr5	151559297	151559449	151559373.0
chr6	84873894	84874137	84874015.5
chr8	106861897	106862051	106861974.0
chr6	125169114	125169283	125169198.5
chr11	100082888	100083301	100083094.5
chr7	20189499	20190009	20189754.0
chr3	146529635	146529829	146529732.0
chr12	60114198	60114752	60114475.0
chr4	85642224	85642549	85642386.5
chr2	5710740	5710955	5710847.5
chr17	57445098	57445362	57445230.0
chr17	28217241	28217878	28217559.5
chr16	27636651	27636846	27636748.5
chr7	63369148	63369341	63369244.5
chr14	99537039	99537486	99537262.5
chrX	79556087	79556740	79556413.5
chr7	99251488	99251711	99251599.5
chr9	54705274	54705642	54705458.0
chr5	143698089	143698328	143698208.5
chr1	17379800	17379884	17379842.0
chr16	11193463	11193759	11193611.0
chr18	78814711	78815006	78814858.5
chr8	129862190	129862359	129862274.5
chr11	106997603	106998056	106997829.5
chr3	125427558	125427756	125427657.0
chr7	89943140	89943375	89943257.5
chr2	65776996	65777362	65777179.0
chr1	173333297	173333420	173333358.5
chr7	126203893	126204174	126204033.5
chr6	95642747	95642984	95642865.5
chr16	58857081	58857216	58857148.5
chr14	62299685	62300521	62300103.0
chr15	65984747	65984848	65984797.5
chr9	98597633	98597827	98597730.0
chr8	75103421	75103584	75103502.5
chr7	113198656	113198947	113198801.5
chr12	67128397	67128937	67128667.0
chr3	145940529	145940697	145940613.0
chr5	114806628	114806877	114806752.5
chr17	79313156	79313798	79313477.0
chr15	9324506	9324598	9324552.0
chr1	60902304	60902440	60902372.0
chr7	151440936	151441104	151441020.0
chr3	130648766	130649423	130649094.5
chr19	37156102	37156219	37156160.5
chr1	183867305	183867492	183867398.5
chr5	21371135	21371555	21371345.0
chr15	62262710	62263023	62262866.5
chr5	80422011	80422513	80422262.0
chr11	60253438	60253683	60253560.5
chr15	27542638	27542977	27542807.5
chr7	97690244	97690621	97690432.5
chr9	115249550	115249741	115249645.5
chr9	72583720	72583863	72583791.5
chr16	15310495	15310597	15310546.0
chr6	136416885	136417496	136417190.5
chr8	113284282	113284851	113284566.5
chr9	108504437	108504586	108504511.5
chr5	12738620	12738793	12738706.5
chr14	20912819	20913014	20912916.5
chr16	45761680	45761804	45761742.0
chr9	88456430	88456583	88456506.5
chr13	54472746	54473368	54473057.0
chr11	117565203	117565409	117565306.0
chrX	12336043	12336538	12336290.5
chr7	88771453	88771605	88771529.0
chr9	65122760	65122955	65122857.5
chr10	23868860	23869602	23869231.0
chrX	76880804	76881269	76881036.5
chr17	47873831	47874157	47873994.0
chrX	16714298	16714508	16714403.0
chr6	145728935	145729230	145729082.5
chrY	123631	124012	123821.5
chr2	162794216	162794411	162794313.5
chr8	19981037	19981234	19981135.5
chr18	65737525	65738003	65737764.0
chr4	109801612	109801995	109801803.5
chr1	118966506	118966611	118966558.5
chr14	35014550	35014901	35014725.5
chr8	24085441	24086163	24085802.0
chr3	89749198	89749321	89749259.5
chr8	3582077	3582260	3582168.5
chr16	16061050	16061342	16061196.0
chr2	94277374	94277585	94277479.5
chr7	61359064	61359244	61359154.0
chr14	97941682	97945087	97943384.5
chr8	48939927	48940130	48940028.5
chr14	21000710	21001223	21000966.5
chr14	99451189	99452047	99451618.0
chr8	120085738	120086364	120086051.0
chr14	97719897	97720383	97720140.0
chr1	102752521	102752663	102752592.0
chr3	122179208	122179553	122179380.5
chr11	58482440	58482637	58482538.5
chr10	3012882	3013135	3013008.5
chr17	92146511	92146698	92146604.5
chr3	21933231	21933574	21933402.5
chr19	46130594	46130772	46130683.0
chr9	22429454	22429687	22429570.5
chrX	53358556	53358677	53358616.5
chr18	81180401	81180662	81180531.5
chr9	4442960	4443237	4443098.5
chr3	126723644	126723805	126723724.5
chr2	3717171	3717318	3717244.5
chr2	122463300	122463818	122463559.0
chr16	71238386	71238559	71238472.5
chr7	9769064	9769269	9769166.5
chr18	61844584	61844884	61844734.0
chr8	55934258	55934379	55934318.5
chr11	93475886	93476098	93475992.0
chr9	66770020	66770152	66770086.0
chr15	57130660	57130888	57130774.0
chr14	50972054	50972419	50972236.5
chr15	102503920	102504394	102504157.0
chr15	102156461	102156830	102156645.5
chr8	94123485	94123646	94123565.5
chr5	102468921	102469053	102468987.0
chr15	65535288	65535411	65535349.5
chr1	192307296	192307571	192307433.5
chr9	100906394	100906568	100906481.0
chr19	22377703	22377860	22377781.5
chr6	138972736	138973095	138972915.5
chr2	8302035	8302152	8302093.5
chr7	120012399	120012544	120012471.5
chr2	13859856	13860036	13859946.0
chr3	68288793	68288910	68288851.5
chr18	22128398	22128606	22128502.0
chr8	122144419	122144626	122144522.5
chr5	121127531	121127944	121127737.5
chr15	43926148	43926266	43926207.0
chr2	149765340	149765769	149765554.5
chr17	15577569	15578139	15577854.0
chr17	65898007	65898184	65898095.5
chr14	92293621	92294137	92293879.0
chr2	129264614	129264866	129264740.0
chrX	104363711	104363922	104363816.5
chr5	92570915	92571079	92570997.0
chr3	28679871	28680822	28680346.5
chrX	36092407	36092626	36092516.5
chr15	96965847	96966017	96965932.0
chr9	18899666	18899814	18899740.0
chr3	18409502	18409646	18409574.0
chr14	89639754	89640105	89639929.5
chr1	172356748	172356992	172356870.0
chr16	89586018	89586187	89586102.5
chr7	149591002	149591127	149591064.5
chr16	16983082	16984185	16983633.5
chr9	119879400	119879684	119879542.0
chr2	106490246	106490746	106490496.0
chr3	69805483	69805812	69805647.5
chr2	150315166	150315442	150315304.0
chr11	117857448	117857734	117857591.0
chr14	58134713	58134883	58134798.0
chr3	79015375	79015596	79015485.5
chr3	118797522	118797753	118797637.5
chr8	127351386	127351596	127351491.0
chr13	84137181	84137844	84137512.5
chr7	73964996	73965164	73965080.0
chr3	4744688	4744958	4744823.0
chr6	98476003	98476284	98476143.5
chr3	85727993	85728191	85728092.0
chr15	34029909	34030058	34029983.5
chr17	60885366	60885585	60885475.5
chr17	37060287	37060831	37060559.0
chr15	53130408	53130584	53130496.0
chrX	131297755	131298436	131298095.5
chr8	124459317	124459554	124459435.5
chr11	114626523	114626780	114626651.5
chr16	18626468	18627092	18626780.0
chrX	139067604	139067850	139067727.0
chrX	58399772	58400231	58400001.5
chr17	88196926	88197602	88197264.0
chr6	90259172	90259886	90259529.0
chr18	32719202	32719509	32719355.5
chr7	39006384	39006948	39006666.0
chr11	48651344	48652288	48651816.0
chr5	123214201	123214414	123214307.5
chr7	65221659	65221886	65221772.5
chr17	57402943	57403135	57403039.0
chrX	66643025	66643240	66643132.5
chr5	91736162	91736369	91736265.5
chr11	107407243	107407754	107407498.5
chr19	9951101	9951269	9951185.0
chrX	120759413	120759811	120759612.0
chr9	31903057	31903536	31903296.5
chr19	42346857	42347065	42346961.0
chr1	136486291	136486653	136486472.0
chr1	153308488	153308681	153308584.5
chr18	54040623	54040843	54040733.0
chr8	109664001	109664491	109664246.0
chr17	60187450	60187588	60187519.0
chr1	123567300	123567435	123567367.5
chr1	182314659	182314968	182314813.5
chr11	117286878	117287646	117287262.0
chr13	101450181	101450791	101450486.0
chr5	51170481	51170658	51170569.5
chr1	127653636	127653755	127653695.5
chr15	40691149	40691287	40691218.0
chr10	117328376	117328715	117328545.5
chr4	59976010	59977277	59976643.5
chr7	71166728	71167102	71166915.0
chr10	62645104	62645637	62645370.5
chr15	66721952	66723188	66722570.0
chr15	5819743	5820393	5820068.0
chr3	90057910	90059255	90058582.5
chr14	25598559	25599113	25598836.0
chr8	72425220	72425811	72425515.5
chr19	60542945	60543972	60543458.5
chr11	95569334	95569753	95569543.5
chr2	146724818	146724985	146724901.5
chr18	7740243	7740357	7740300.0
chr1	169853392	169853817	169853604.5
chr15	73587694	73587886	73587790.0
chr2	92581121	92581295	92581208.0
chr7	116172095	116172204	116172149.5
chr5	81794427	81794587	81794507.0
chr5	92304117	92304323	92304220.0
chr12	77648622	77649344	77648983.0
chr7	145384897	145385032	145384964.5
chr5	44207064	44207290	44207177.0
chr19	42226352	42226523	42226437.5
chr8	13987489	13987662	13987575.5
chr8	86535239	86535510	86535374.5
chr17	94273878	94274104	94273991.0
chr5	80937797	80938006	80937901.5
chr11	4505422	4505778	4505600.0
chr17	37079670	37080389	37080029.5
chr12	100649979	100651483	100650731.0
chr19	42276313	42276802	42276557.5
chr18	59120630	59121082	59120856.0
chrX	136105689	136105965	136105827.0
chr8	87560538	87561991	87561264.5
chrX	5526876	5527196	5527036.0
chr3	100911748	100912009	100911878.5
chr9	22031456	22031615	22031535.5
chr3	55010437	55010604	55010520.5
chr2	99398261	99398735	99398498.0
chr2	94081616	94082224	94081920.0
chr9	72482691	72482852	72482771.5
chr19	5793188	5793361	5793274.5
chr5	34669494	34669962	34669728.0
chrX	46833408	46833987	46833697.5
chr19	47653079	47653404	47653241.5
chr7	4966638	4967557	4967097.5
chr15	35867809	35867931	35867870.0
chr8	120170016	120170203	120170109.5
chr7	72430766	72430925	72430845.5
chr5	116009189	116009625	116009407.0
chr5	23989268	23989522	23989395.0
chr1	72696667	72696773	72696720.0
chr13	13763739	13764456	13764097.5
chr15	59477796	59478243	59478019.5
chr11	94937897	94938472	94938184.5
chr15	78812986	78813614	78813300.0
chr3	129579412	129579650	129579531.0
chr9	14438689	14438872	14438780.5
chr5	31384875	31384995	31384935.0
chr2	149961609	149961886	149961747.5
chr8	92374156	92374340	92374248.0
chr16	50374613	50374733	50374673.0
chr8	98322223	98322411	98322317.0
chr19	46116892	46117161	46117026.5
chr2	62523196	62523538	62523367.0
chr5	106288538	106288713	106288625.5
chr8	56119773	56119885	56119829.0
chr8	98239459	98240529	98239994.0
chr2	147008462	147008782	147008622.0
chr11	111210163	111210317	111210240.0
chr9	78275275	78275496	78275385.5
chr8	77549732	77550631	77550181.5
chr18	30678971	30679090	30679030.5
chr1	136959582	136959844	136959713.0
chr11	117797572	117797883	117797727.5
chr19	60386583	60386790	60386686.5
chr1	25981189	25981290	25981239.5
chr3	144231807	144233976	144232891.5
chr17	54892753	54892996	54892874.5
chr1	108992195	108992353	108992274.0
chr7	77530262	77530484	77530373.0
chr11	60512265	60512668	60512466.5
chr2	32713218	32713382	32713300.0
chr1	64716049	64716436	64716242.5
chr17	65300121	65300533	65300327.0
chr3	57071542	57071773	57071657.5
chr6	41548504	41548728	41548616.0
chr8	32221830	32223295	32222562.5
chr15	58303984	58304177	58304080.5
chr3	14644778	14645043	14644910.5
chr3	146759169	146759382	146759275.5
chr3	148649150	148651170	148650160.0
chr1	153479829	153479969	153479899.0
chr16	93730244	93730432	93730338.0
chr5	36133407	36133657	36133532.0
chr2	155445656	155445860	155445758.0
chr1	52839737	52839845	52839791.0
chr8	29852441	29853064	29852752.5
chr2	99656240	99656651	99656445.5
chr2	6305924	6306032	6305978.0
chr2	173637456	173637625	173637540.5
chr19	56738709	56739319	56739014.0
chr2	172909107	172909499	172909303.0
chr7	110153060	110153328	110153194.0
chr8	82556568	82556822	82556695.0
chr5	56399067	56399503	56399285.0
chr16	88289388	88290598	88289993.0
chr14	100185339	100186084	100185711.5
chr3	102016821	102017251	102017036.0
chr13	37683926	37684419	37684172.5
chr19	3204611	3204734	3204672.5
chr8	97524620	97524866	97524743.0
chr11	78076164	78076385	78076274.5
chr1	97169906	97170349	97170127.5
chrX	132326073	132326432	132326252.5
chr14	115440539	115441840	115441189.5
chr10	20031657	20032908	20032282.5
chr3	121349650	121349869	121349759.5
chr7	82952461	82952729	82952595.0
chr8	115440550	115440648	115440599.0
chr3	101167485	101167861	101167673.0
chr1	174279955	174280986	174280470.5
chr18	56808190	56808340	56808265.0
chr11	79391370	79391508	79391439.0
chr2	132340782	132341135	132340958.5
chr8	69253443	69253679	69253561.0
chr7	19840926	19841129	19841027.5
chrX	146580861	146581274	146581067.5
chr1	55292026	55292278	55292152.0
chr2	141226931	141227088	141227009.5
chr9	48394560	48394691	48394625.5
chr18	78798911	78799105	78799008.0
chr5	138612072	138613755	138612913.5
chr5	114491681	114491833	114491757.0
chr10	92895227	92895507	92895367.0
chr10	80029014	80029409	80029211.5
chr8	112418820	112418950	112418885.0
chr14	119300256	119300387	119300321.5
chr14	12404624	12404813	12404718.5
chr7	96455210	96455603	96455406.5
chr14	100836839	100837231	100837035.0
chr2	152748061	152748312	152748186.5
chr1	53380360	53380477	53380418.5
chr19	40255059	40255228	40255143.5
chr1	193129622	193129767	193129694.5
chr2	166593186	166593363	166593274.5
chr11	44860234	44860558	44860396.0
chr2	158003428	158003557	158003492.5
chr8	7624270	7624482	7624376.0
chr14	122877793	122878190	122877991.5
chr1	137375431	137375576	137375503.5
chr2	84776613	84777054	84776833.5
chr15	62294230	62294675	62294452.5
chr13	99274621	99275116	99274868.5
chr1	163893225	163893414	163893319.5
chr5	104352441	104352605	104352523.0
chr16	9291525	9291754	9291639.5
chr2	109860210	109860419	109860314.5
chr17	4993920	4994617	4994268.5
chr14	34893572	34893826	34893699.0
chr9	67614781	67615127	67614954.0
chrX	127813944	127814139	127814041.5
chr9	67272191	67272342	67272266.5
chr2	137648967	137649314	137649140.5
chr8	83656464	83656732	83656598.0
chr13	101662164	101662437	101662300.5
chr14	70223494	70223675	70223584.5
chr8	87953253	87953394	87953323.5
chr9	107803515	107804066	107803790.5
chr17	84910988	84911801	84911394.5
chr2	47265125	47265264	47265194.5
chr6	129205882	129206390	129206136.0
chr2	77207323	77207551	77207437.0
chr3	82806264	82806421	82806342.5
chr15	42151784	42152017	42151900.5
chr5	66096633	66096783	66096708.0
chr7	16607182	16607367	16607274.5
chr1	88424081	88425118	88424599.5
chr8	70590928	70591188	70591058.0
chr9	3674827	3675001	3674914.0
chr2	80442766	80443530	80443148.0
chr18	17988017	17988272	17988144.5
chr10	80599519	80600772	80600145.5
chr18	82231038	82231249	82231143.5
chr11	35337309	35337919	35337614.0
chr19	46402539	46403505	46403022.0
chr16	84550543	84550971	84550757.0
chr15	12891862	12892522	12892192.0
chr10	6372408	6373683	6373045.5
chr1	109495164	109495373	109495268.5
chr3	87756388	87756548	87756468.0
chr6	85400821	85402504	85401662.5
chr10	53299820	53300307	53300063.5
chr15	7080914	7081097	7081005.5
chr5	4756271	4758481	4757376.0
chr2	143558322	143558754	143558538.0
chr16	19338441	19338722	19338581.5
chrX	165766990	165767688	165767339.0
chr7	16633479	16634317	16633898.0
chr19	4719390	4719731	4719560.5
chr12	77996745	77997153	77996949.0
chr7	86806031	86806528	86806279.5
chr19	48086146	48086343	48086244.5
chr16	55937772	55937942	55937857.0
chr6	17698914	17699549	17699231.5
chrX	60508254	60508873	60508563.5
chr2	66658043	66658198	66658120.5
chr14	25601297	25601416	25601356.5
chr15	39311390	39311538	39311464.0
chr5	152179892	152180224	152180058.0
chr9	55388624	55389071	55388847.5
chr19	19184524	19185283	19184903.5
chrX	159401743	159402121	159401932.0
chr14	14793893	14794353	14794123.0
chr11	19730725	19730926	19730825.5
chr2	168350869	168351545	168351207.0
chr13	76589023	76589309	76589166.0
chr8	71290735	71290949	71290842.0
chr14	64792573	64792783	64792678.0
chr4	115689847	115690867	115690357.0
chr7	113768357	113768600	113768478.5
chr8	10805815	10806006	10805910.5
chr2	52464959	52465364	52465161.5
chr15	3448323	3448490	3448406.5
chr9	100300868	100301080	100300974.0
chr9	112544769	112545194	112544981.5
chr2	153406354	153406817	153406585.5
chr6	93579807	93580200	93580003.5
chr6	87069477	87069766	87069621.5
chr3	118136314	118137017	118136665.5
chr5	75914110	75914369	75914239.5
chr1	107366419	107366518	107366468.5
chr12	103981298	103982417	103981857.5
chr16	4304264	4304444	4304354.0
chr3	143870608	143871063	143870835.5
chr6	135448729	135448914	135448821.5
chr2	57469255	57469655	57469455.0
chrX	120764755	120764992	120764873.5
chrX	84925209	84925509	84925359.0
chr2	91824610	91825045	91824827.5
chr19	16017170	16017826	16017498.0
chr9	4259661	4261037	4260349.0
chr17	54802259	54802475	54802367.0
chrX	82330054	82330327	82330190.5
chr3	69203348	69203562	69203455.0
chr1	168208693	168208809	168208751.0
chr8	12478223	12478433	12478328.0
chr1	64571235	64571553	64571394.0
chrX	73003775	73003997	73003886.0
chr14	58690642	58691226	58690934.0
chr8	97446316	97446945	97446630.5
chr16	84751343	84751560	84751451.5
chrX	141912287	141912700	141912493.5
chr11	94854153	94854681	94854417.0
chr5	28449679	28449894	28449786.5
chr17	37335061	37335274	37335167.5
chr6	14220818	14221072	14220945.0
chrX	131342816	131343014	131342915.0
chr17	80550719	80551039	80550879.0
chrX	142793574	142793671	142793622.5
chr6	148860483	148860700	148860591.5
chr16	97191323	97191629	97191476.0
chr17	30735265	30735835	30735550.0
chrX	58650096	58651297	58650696.5
chr16	44381873	44381986	44381929.5
chr17	54441961	54442170	54442065.5
chr7	25583433	25583555	25583494.0
chr1	53626007	53626390	53626198.5
chr4	148531556	148531914	148531735.0
chr14	56897602	56897788	56897695.0
chr3	92711601	92711784	92711692.5
chrX	50694803	50695025	50694914.0
chr1	120971468	120972415	120971941.5
chr2	144091714	144091974	144091844.0
chr3	37572837	37573134	37572985.5
chr11	85658213	85658403	85658308.0
chr14	12397047	12397245	12397146.0
chr1	83183829	83184035	83183932.0
chr17	68526195	68526388	68526291.5
chr8	39291383	39291505	39291444.0
chr13	78566218	78566788	78566503.0
chr11	26402395	26402561	26402478.0
chr11	91438174	91438562	91438368.0
chr2	180923366	180923876	180923621.0
chr5	15439505	15441546	15440525.5
chr11	114489426	114489582	114489504.0
chr3	40597942	40598123	40598032.5
chr1	65056790	65057036	65056913.0
chrX	97934951	97935138	97935044.5
chr11	63750158	63750569	63750363.5
chr4	118846685	118847069	118846877.0
chr7	142833556	142833812	142833684.0
chr3	35032518	35032703	35032610.5
chr15	65580993	65581670	65581331.5
chr1	82996998	82997243	82997120.5
chr14	15696318	15696553	15696435.5
chr18	76308878	76309093	76308985.5
chr8	125081304	125081798	125081551.0
chr2	54738155	54738285	54738220.0
chr16	42547093	42547253	42547173.0
chr2	58336819	58337093	58336956.0
chr8	67556949	67557228	67557088.5
chr16	35982855	35982919	35982887.0
chr2	134307610	134307828	134307719.0
chr1	163898965	163899693	163899329.0
chr16	93533556	93533871	93533713.5
chr3	133271933	133272234	133272083.5
chr1	181376695	181376980	181376837.5
chr6	39137380	39137526	39137453.0
chrX	98717350	98717766	98717558.0
chr1	23379922	23380098	23380010.0
chr15	102101971	102102217	102102094.0
chr11	97669401	97669611	97669506.0
chr18	6241138	6241736	6241437.0
chr17	37127655	37127911	37127783.0
chr15	100135148	100135464	100135306.0
chr3	157274277	157274494	157274385.5
chr7	109243221	109243799	109243510.0
chr2	121868983	121869065	121869024.0
chr9	90099280	90099535	90099407.5
chr16	77058866	77059304	77059085.0
chr16	76539917	76540411	76540164.0
chr3	58566532	58566674	58566603.0
chr11	45865908	45866081	45865994.5
chr9	21941610	21941969	21941789.5
chr17	71265806	71266221	71266013.5
chr5	129837131	129837386	129837258.5
chr4	74521081	74521287	74521184.0
chr3	101185752	101185912	101185832.0
chr1	155233870	155234142	155234006.0
chr8	73000407	73001382	73000894.5
chr2	46417841	46418120	46417980.5
chr9	85528398	85528897	85528647.5
chr1	7116012	7116466	7116239.0
chr3	138961002	138961134	138961068.0
chr9	16155198	16155389	16155293.5
chr14	84684648	84685601	84685124.5
chr16	93911161	93911831	93911496.0
chr7	115094840	115095806	115095323.0
chr9	106468636	106469069	106468852.5
chr6	142953162	142953839	142953500.5
chr14	75018738	75018973	75018855.5
chr15	60654258	60655591	60654924.5
chr7	37482742	37483143	37482942.5
chr17	46811971	46812254	46812112.5
chr1	130729262	130729465	130729363.5
chr7	85335706	85335966	85335836.0
chr4	74209527	74209730	74209628.5
chr14	77917675	77918333	77918004.0
chr9	27726032	27726195	27726113.5
chr2	167322915	167323060	167322987.5
chr1	42217758	42217889	42217823.5
chr11	58007493	58007608	58007550.5
chr19	36458895	36459275	36459085.0
chr5	91393412	91393636	91393524.0
chr7	114324029	114324270	114324149.5
chr11	19328438	19328697	19328567.5
chr15	71789723	71789841	71789782.0
chr7	50930496	50930870	50930683.0
chr5	151083776	151083920	151083848.0
chr8	94056587	94056743	94056665.0
chr1	122526910	122527127	122527018.5
chr3	63627520	63628229	63627874.5
chr4	6727317	6727913	6727615.0
chr14	70591759	70592224	70591991.5
chr3	19613467	19613897	19613682.0
chrX	166227587	166227936	166227761.5
chr17	63629822	63630176	63629999.0
chr8	86881654	86881951	86881802.5
chr7	58181875	58182310	58182092.5
chr18	10725851	10726683	10726267.0
chr18	70985653	70985799	70985726.0
chr7	127057685	127057910	127057797.5
chr18	48989608	48990031	48989819.5
chr3	117079839	117080165	117080002.0
chr11	70223426	70224035	70223730.5
chr5	152352044	152352469	152352256.5
chr3	89880997	89881571	89881284.0
chr19	12538202	12538458	12538330.0
chr3	152069214	152069588	152069401.0
chr8	108240293	108240495	108240394.0
chr11	71378486	71378584	71378535.0
chrX	163343318	163343630	163343474.0
chr14	119038155	119038390	119038272.5
chrX	133031707	133031886	133031796.5
chr11	68100007	68100284	68100145.5
chr3	107991672	107992048	107991860.0
chr18	25030573	25031134	25030853.5
chr8	91549358	91549811	91549584.5
chr2	24329743	24330139	24329941.0
chr8	77454651	77454980	77454815.5
chr8	18741295	18741773	18741534.0
chr1	121445609	121445792	121445700.5
chr17	64349118	64349251	64349184.5
chr3	34539735	34539905	34539820.0
chr16	13731023	13731220	13731121.5
chr6	87362076	87362240	87362158.0
chr15	6578492	6579055	6578773.5
chr7	100801622	100801887	100801754.5
chr19	5195771	5195894	5195832.5
chr7	31899822	31900011	31899916.5
chr3	136666592	136666789	136666690.5
chr10	100331044	100331317	100331180.5
chr3	13407172	13407492	13407332.0
chr1	142428194	142428435	142428314.5
chr17	35834543	35834820	35834681.5
chrX	113826819	113826925	113826872.0
chrX	49033381	49034934	49034157.5
chr14	72982945	72983106	72983025.5
chr3	106864426	106864885	106864655.5
chr3	49097530	49097635	49097582.5
chr11	53124910	53125199	53125054.5
chr19	29738297	29738550	29738423.5
chr7	120128962	120129219	120129090.5
chr18	80483918	80484298	80484108.0
chr8	75076207	75076366	75076286.5
chr19	41517176	41517340	41517258.0
chrX	166317166	166318696	166317931.0
chr2	156005124	156005518	156005321.0
chr3	6849908	6850038	6849973.0
chr14	36388582	36388807	36388694.5
chr1	88379007	88379142	88379074.5
chr13	104884699	104885536	104885117.5
chr2	68763781	68764002	68763891.5
chrX	113696513	113696705	113696609.0
chr11	72960570	72960818	72960694.0
